minute_ts,utc,open,high,low,close,open_mcap,high_mcap,close_mcap,buy_sol,sell_sol,buy_usd,sell_usd,buy_count,sell_count,unique_buyers,return_1m,mcap_change_1m,return_5m,mcap_change_5m,return_10m,mcap_change_10m,return_30m,mcap_change_30m,return_60m,mcap_change_60m
1783654680,2026-07-10T03:38:00+00:00,1.0814344958255e-05,1.1759937524325e-05,1.0756165103208e-05,1.1759937524325e-05,10814.344958255,11759.937524325002,11759.937524325002,3.111111107,0.28614982499999997,245.65234535441,22.59305713378,4,3,2,0.09338102756236677,1004.3662935500015,0.05988246216247117,664.4265180090006,0.4753380778784495,3788.9255233090007,-0.38592399789192655,-7390.684685228998,,
1783654740,2026-07-10T03:39:00+00:00,1.1776460796252e-05,1.1813207440892e-05,1.069445113354e-05,1.069445113354e-05,11776.460796251999,11813.207440892002,10694.45113354,0.286301132,3.5725423480000003,22.59290640014,281.91944519022,5,5,5,-0.09060306558441145,-1065.4863907850013,0.0536288921752035,544.3392554750008,0.3453911364562505,2745.497967616001,-0.45029863367991774,-8760.568971527,,
1783654800,2026-07-10T03:40:00+00:00,1.0682296956344e-05,1.0685795465996e-05,1.0682296956344e-05,1.0685795465996e-05,10682.296956344,10685.795465996001,10685.795465996001,0.004888888,0,0.38590926318,0,2,0,2,-0.0008093606147634436,-8.655667543998788,0.005527509127446928,58.74113978600144,0.18965109969792437,1703.501860157001,-0.46872300508007336,-9427.621015752,,
1783654860,2026-07-10T03:41:00+00:00,1.0681710770768e-05,1.0681710770768e-05,1.0191828445084e-05,1.0191828445084e-05,10681.710770768,10681.710770768,10191.828445084,0.009777777,1.634206769,0.77224882746,129.08275808705,1,5,1,-0.04622650905904824,-493.9670209120013,-0.12528873950564712,-1459.8203965280009,-0.04077945774172742,-433.28642275399943,-0.4063214926915161,-6975.423391756001,,
1783654920,2026-07-10T03:42:00+00:00,1.0102962155115e-05,1.0102962155115e-05,9.5188910838e-06,1.0017562740651e-05,10102.962155115,10102.962155115,10017.562740651,2.908282075,3.354434072,229.75300750528,264.95010510744004,5,11,5,-0.017098571210454105,-174.2657044330008,-0.0686163918483782,-738.0084901240007,0.08715909107935671,803.1222573309988,-0.47593028051198083,-9097.380115497002,,
1783654980,2026-07-10T03:43:00+00:00,1.0051684524442e-05,1.0051684524442e-05,8.130045735768e-06,8.130045735768e-06,10051.684524442,10051.684524442,8130.045735768,0.248949549,6.671847115,19.66641393438,527.10340368297,3,9,3,-0.1884207819556254,-1887.5170048829996,-0.3086659075397894,-3629.8917885570017,-0.2672671199064145,-2965.465270548001,-0.5415968856339461,-9605.535635688,,
1783655040,2026-07-10T03:44:00+00:00,8.120978176234e-06,9.923423351238e-06,8.120978176234e-06,9.923423351238e-06,8120.978176234001,9923.423351238,9923.423351238,6.077062891,0.007989562,479.99412169469,0.63109550238,10,1,10,0.22058641165818615,1793.37761547,-0.07209605922494688,-771.0277823020006,-0.02233359883617514,-226.6885268269998,-0.5839711547606781,-13929.305767892,,
1783655100,2026-07-10T03:45:00+00:00,9.91858898946e-06,1.00659607355e-05,9.91858898946e-06,9.9939136203e-06,9918.58898946,10065.960735499999,9993.9136203,0.502713725,0.530592517,39.714384275,41.916578873300004,3,2,3,0.007103422535450488,70.49026906200015,-0.06474780917318568,-691.8818456960016,-0.05957819415192567,-633.1407059100002,-0.5184544393043787,-10759.91412938,,
1783655160,2026-07-10T03:46:00+00:00,9.921296906144e-06,9.921296906144e-06,9.181578864726e-06,9.181578864726e-06,9921.296906144,9921.296906144,9181.578864726,0.117975306,2.466796787,9.32260621096,194.97561804448,2,2,2,-0.08128294744552877,-812.3347555740002,-0.09912348758630163,-1010.2495803580005,-0.21199317027685738,-2470.0699768860013,-0.5292774607900821,-10323.70949503,,
1783655220,2026-07-10T03:47:00+00:00,9.1957953907e-06,9.1957953907e-06,8.570266894006e-06,8.570266894006e-06,9195.795390700001,9195.795390700001,8570.266894006,0.001975308,2.1242253559999997,0.156049332,167.85381833223,1,4,1,-0.06658026682845941,-611.3119707200003,-0.1444758454840429,-1447.295846645,-0.2031788261060623,-2185.3043367690007,-0.598171824703039,-12757.921174619001,,
1783655280,2026-07-10T03:48:00+00:00,8.539770837318e-06,8.539770837318e-06,7.252692935894e-06,7.51375457814e-06,8539.770837318,8539.770837318,7513.75457814,1.031226724,4.762216984,81.50904632579,376.33257647225,6,10,6,-0.12327647772613926,-1056.512315865999,-0.07580414399351254,-616.2911576279994,-0.36107189663226746,-4246.182946185001,-0.6651124210102812,-14922.892970292,,
1783655340,2026-07-10T03:49:00+00:00,7.29750512029e-06,7.29750512029e-06,6.938238580838e-06,6.98694418166e-06,7297.50512029,7297.50512029,6986.944181659999,1.367826006,3.327113555,108.15896448465,263.10058377372997,9,5,9,-0.0701128032598598,-526.8103964800011,-0.2959139266402112,-2936.4791695780004,-0.3466757578846189,-3707.506951880001,-0.6651913694930289,-13881.526774660002,,
1783655400,2026-07-10T03:50:00+00:00,7.00365873062e-06,7.83069325491e-06,6.98471555808e-06,7.83069325491e-06,7003.65873062,7830.69325491,7830.69325491,3.873231644,0.077967709,306.21356858649,6.16334739645,6,1,6,0.12076081493033164,843.749073250001,-0.2164537785273617,-2163.2203653899996,-0.26718667975364274,-2855.1022110860013,-0.6077692238643672,-12133.811652277998,,
1783655460,2026-07-10T03:51:00+00:00,8.042110411801e-06,8.092705224384e-06,7.877512918908e-06,8.092705224384e-06,8042.110411801,8092.705224384,8092.705224384,1.139487205,0.868238246,90.04472708715,68.60818619892,4,2,4,0.03345961346522075,262.01196947399967,-0.1185932894967836,-1088.8736403419998,-0.20596139662383217,-2099.1232207000003,-0.5841975488356137,-11370.155568576,,
1783655520,2026-07-10T03:52:00+00:00,8.2987005417e-06,8.5118734623e-06,8.2987005417e-06,8.5118734623e-06,8298.7005417,8511.8734623,8511.8734623,1.476149751,0,116.61583032899999,0,2,0,2,0.05179581194345384,419.1682379160002,-0.0068134904581372835,-58.39343170599932,-0.1503049511475434,-1505.6892783509993,-0.4134488815168671,-5999.859946908,,
1783655580,2026-07-10T03:53:00+00:00,8.73542914923e-06,8.982636660206e-06,8.73542914923e-06,8.982636660206e-06,8735.42914923,8982.636660206,8982.636660206,1.5683950599999998,0.006960531,123.8561578882,0.54974273838,2,1,2,0.0553066489993137,470.76319790600064,0.195492422169266,1468.8820820660003,0.10486914245599377,852.5909244380009,-0.3200664102316494,-4228.4133531729985,,
1783655640,2026-07-10T03:54:00+00:00,8.761136464972e-06,8.761136464972e-06,7.995522037465e-06,7.995522037465e-06,8761.136464972,8761.136464972,7995.522037464999,0.097777777,3.601687044,7.71857771638,284.31911525869003,1,5,1,-0.10989141162906202,-987.1146227410018,0.14435178378158664,1008.5778558049997,-0.19427784601495257,-1927.9013137730008,0.3581677317728995,2108.5304307449987,,
1783655700,2026-07-10T03:55:00+00:00,7.83208225018e-06,7.83208225018e-06,7.124894105952e-06,7.124894105952e-06,7832.08225018,7832.08225018,7124.894105952,0.007642731,3.1111514799999997,0.60352351003,245.66542218706,2,4,2,-0.10888944179422633,-870.6279315129987,-0.09013239645358984,-705.7991489579999,-0.28707667720084584,-2869.0195143479996,0.10136795218886063,655.7626119840006,,
1783655820,2026-07-10T03:57:00+00:00,6.987313026558e-06,7.121608632918e-06,6.59825840583e-06,7.121608632918e-06,6987.313026558,7121.608632918,7121.608632918,2.0473734599999998,2.045774194,161.5991871978,161.47295713242,6,2,5,-0.00046112587571733865,-3.2854730340004608,-0.16333241272202081,-1390.2648293820002,-0.16903303934457214,-1448.6582610879996,-0.08655909457258715,-674.8548171020002,-0.40208189811860995,-4789.067110983
1783655880,2026-07-10T03:58:00+00:00,7.121145155958e-06,7.121145155958e-06,6.29198762593e-06,6.29198762593e-06,7121.145155958,7121.145155958,6291.98762593,0.355297684,3.634243217,28.05235036325,286.90520768681,9,4,4,-0.11649348479404875,-829.6210069879999,-0.29953889220476326,-2690.6490342760007,-0.1626040536065051,-1221.7669522100005,-0.21064130562994876,-1679.0243750860009,-0.5136193457713805,-6644.356719239
1783655940,2026-07-10T03:59:00+00:00,6.279181912245e-06,6.281029793472e-06,6.07683640724e-06,6.07683640724e-06,6279.181912245,6281.029793472,6076.83640724,0.102252099,1.045286332,8.07329210493,82.5232728565,3,4,3,-0.03419447581291135,-215.15121868999995,-0.23997002587629956,-1918.685630224999,-0.13025834338407027,-910.1077744199993,-0.2355173970214708,-1872.1167586839993,-0.5151132867039143,-6455.650544056001
1783656000,2026-07-10T04:00:00+00:00,6.01327318372e-06,6.454550068101e-06,5.263017570378e-06,5.263017570378e-06,6013.27318372,6454.550068101,5263.017570378,3.440012201,7.657571769,271.96980445161,605.2568460950899,6,11,6,-0.13392146543428562,-813.8188368620004,-0.26131988881331225,-1861.8765355740006,-0.3278988974471726,-2567.6756845320006,-0.41406751979731105,-3719.276035461001,-0.5496352420636759,-6423.104573136
1783656060,2026-07-10T04:01:00+00:00,5.292007969343e-06,5.537900347221e-06,5.192673626592e-06,5.537900347221e-06,5292.007969343,5537.900347221,5537.900347221,2.364385178,0.200095098,186.82704595082,15.80951369298,10,1,6,0.05222912011355074,274.8827768430001,-0.22273927656065173,-1586.9937587310005,-0.3156923187397409,-2554.804877163,-0.47879148450581854,-5087.214520617,-0.5472253766373445,-6693.130416147001
1783656120,2026-07-10T04:02:00+00:00,5.56475852466e-06,6.3374678085e-06,5.56475852466e-06,6.3374678085e-06,5564.75852466,6337.4678085000005,6337.4678085000005,3.409599265,0.415138712,269.39243792765,32.79610490111,5,2,4,0.14438097675055395,799.5674612790008,-0.1101072615523252,-784.1408244179993,-0.25545558958679015,-2174.4056537999995,-0.31222434829634005,-2876.97267482,-0.5186979063353601,-6829.871149547001
1783656180,2026-07-10T04:03:00+00:00,6.224388110708e-06,6.224388110708e-06,5.936562942618e-06,5.936562942618e-06,6224.388110708,6224.388110708,5936.562942618,0,1.455520701,0,115.00276181445,0,6,0,-0.0632594717632009,-400.9048658820002,-0.05648845872602393,-355.4246833119996,-0.3391068605816395,-3046.0737175880004,-0.46495813133449415,-5158.948063698001,-0.39092989501944286,-3810.3658494419997
1783656240,2026-07-10T04:04:00+00:00,5.93424239862e-06,5.93424239862e-06,5.93424239862e-06,5.93424239862e-06,5934.24239862,5934.24239862,5934.24239862,0,0.025394023,0,2.00815933884,0,1,0,-0.00039089015317961273,-2.3205439980001756,-0.023465171524135853,-142.59400861999984,-0.2578042595825967,-2061.2796388449988,-0.41535202075513544,-4215.869479444999,-0.44805577846784894,-4817.283148920001
1783656300,2026-07-10T04:05:00+00:00,5.93488597167e-06,5.93488597167e-06,5.391577204045e-06,5.391577204045e-06,5934.88597167,5934.88597167,5391.577204045,0.049977479,2.475060044,3.95073755787,195.71944880284,2,4,2,-0.09144641524943364,-542.665194575,0.024426981659832814,128.55963366700053,-0.24327616328487178,-1733.316901907,-0.49265553383429106,-5235.477122165,-0.5957452577389639,-7945.501227959
1783656360,2026-07-10T04:06:00+00:00,5.20488691947e-06,5.20488691947e-06,4.33693972026e-06,4.33693972026e-06,5204.88691947,5204.88691947,4336.93972026,0,4.705742911,0,372.20960120316,0,5,0,-0.19560834313821274,-1054.6374837849999,-0.2168620870116703,-1200.9606269609994,-0.3912976591979095,-2787.954385692,-0.6277831765087776,-7314.709121352001,-0.7143505298414208,-10845.793571184
1783656420,2026-07-10T04:07:00+00:00,4.385057927126e-06,4.680096638438e-06,4.265570256168e-06,4.51733573514e-06,4385.057927125999,4680.096638438,4517.33573514,1.646216642,2.438536707,130.14989749428,192.79071205542002,7,3,7,0.04159523224113082,180.3960148799997,-0.2872017860065159,-1820.1320733600005,-0.36568604538872673,-2604.272897778,-0.5800003888018043,-6238.235495635,-0.7338910854110321,-12458.178753419998
1783656480,2026-07-10T04:08:00+00:00,4.170869745214e-06,4.35952920804e-06,4.169567524236e-06,4.35952920804e-06,4170.869745214,4359.5292080399995,4359.5292080399995,1.202024259,0.505313353,95.02025717581,39.95007368818,2,3,2,-0.03493353966862267,-157.8065271000005,-0.26564760616898886,-1577.0337345780008,-0.3071300410582688,-1932.4584178900004,-0.6292897645908004,-7400.408316285002,-0.772355740699376,-14791.093001514
1783656540,2026-07-10T04:09:00+00:00,4.312626198936e-06,4.312626198936e-06,4.312626198936e-06,4.312626198936e-06,4312.626198936,4312.626198936,4312.626198936,0,0.011114087,0,0.87867971822,0,1,0,-0.01075873262128857,-46.903009103999466,-0.2732642333688804,-1621.616199684,-0.29031721278560396,-1764.210208304,-0.5967416985607876,-6381.824934604,-0.7783283607189494,-15142.393906131001
1783656600,2026-07-10T04:10:00+00:00,4.309293143168e-06,4.309293143168e-06,4.207143337902e-06,4.207143337902e-06,4309.293143168,4309.293143168,4207.143337902,0.029377777,0.51429271,2.32143193854,40.649695798399996,1,4,1,-0.024459078104201115,-105.48286103400005,-0.21968226018434556,-1184.4338661430002,-0.20062145306502643,-1055.8742324759996,-0.6062863685450617,-6478.6521280940015,-0.7908290050216089,-15906.273143846001
1783656720,2026-07-10T04:12:00+00:00,4.211807567751e-06,4.21911160299e-06,4.211807567751e-06,4.21911160299e-06,4211.807567751,4219.1116029899995,4219.1116029899995,0.061321903999999997,0,4.8472712816,0,2,0,2,0.002844748592275792,11.968265087999498,-0.06601770371640481,-298.2241321500005,-0.3342590873075202,-2118.356205510001,-0.5788285322268101,-5798.451137661,-0.779276787027747,-14895.831253158001
1783656840,2026-07-10T04:14:00+00:00,4.214132757315e-06,4.225216183905e-06,4.172680360215e-06,4.172680360215e-06,4214.132757315,4225.216183905,4172.680360214999,0.009876542,0.267600237,0.7807406451,21.15481011746,1,4,1,-0.01100498094008584,-46.4312427750001,-0.03245025936992341,-139.94583872100065,-0.2968469974894603,-1761.5620384050007,-0.5795120078501503,-5750.742991023,-0.825064866188897,-19680.048758915
1783656900,2026-07-10T04:15:00+00:00,4.176817171072e-06,4.176817171072e-06,4.176817171072e-06,4.176817171072e-06,4176.817171072,4176.817171072,4176.817171072,0.054049381,0,4.27206307424,0,1,0,1,0.0009914037261140596,4.136810857000455,-0.007208256147774539,-30.326166830000147,-0.22530699032958923,-1214.7600329730003,-0.5820639111200744,-5817.096449228,-0.7987447317453812,-16577.010578608002
1783656960,2026-07-10T04:16:00+00:00,4.175924992029e-06,4.233243866592e-06,4.175924992029e-06,4.233243866592e-06,4175.924992029,4233.243866592,4233.243866592,0.343258451,0.12760001999999998,27.13801313606,10.0849291982,1,2,1,0.013509496156739464,56.42669552000007,0.006203860100239655,26.10052868999992,-0.023909913523488813,-103.69585366800038,-0.5389416211567519,-4948.334998134,-0.7829694291868979,-15272.044493164
1783657020,2026-07-10T04:17:00+00:00,4.22998682859e-06,4.22998682859e-06,4.22998682859e-06,4.22998682859e-06,4229.98682859,4229.98682859,4229.98682859,0.027481929,0,2.17272130674,0,1,0,1,-0.0007693953158955935,-3.2570380019997174,0.0025776103178436482,10.875225600000704,-0.06361026131282099,-287.3489065499998,-0.5064346442292911,-4340.280065415999,-0.8016715337008606,-17098.201240035
1783657080,2026-07-10T04:18:00+00:00,4.221544387489e-06,4.221544387489e-06,4.221544387489e-06,4.221544387489e-06,4221.544387489,4221.544387489,4221.544387489,0,0.125986438,0,9.96426738142,0,1,0,-0.0019958551747580877,-8.44244110100044,0.0005766106061939613,2.432784499000263,-0.031651312324395775,-137.98482055099976,-0.4381578019901169,-3292.2101906510006,-0.811846026534208,-18215.103160943
1783657140,2026-07-10T04:19:00+00:00,4.201529804381e-06,4.206734516076e-06,4.201529804381e-06,4.206734516076e-06,4201.529804381,4206.734516076001,4206.734516076001,0.10641291,0.060383504,8.4151329228,4.77452366128,1,1,1,-0.0035081643241489102,-14.8098714129992,0.00816121843065054,34.05415586100116,-0.02455387459412195,-105.89168285999949,-0.39791496730169396,-2780.2096655839987,-0.7984167347535353,-16661.736440244
1783657200,2026-07-10T04:20:00+00:00,4.253180778084e-06,4.253180778084e-06,4.253180778084e-06,4.253180778084e-06,4253.180778084,4253.180778084,4253.180778084,0.349883811,0,27.66881177388,0,1,0,1,0.011040930163409568,46.446262007999394,0.018282726747266498,76.3636070120001,0.010942684022017923,46.037440181999955,-0.45685769578355384,-3577.5124768260002,-0.7869628724650873,-15711.324129104
1783657260,2026-07-10T04:21:00+00:00,4.277810815713e-06,4.277810815713e-06,4.270825145094e-06,4.270825145094e-06,4277.810815713,4277.810815713,4270.825145094001,0.041711589,0.104669518,3.29771822634,8.27621878826,1,1,1,0.004148510945248152,17.64436701000068,0.008877654981936045,37.581278502000714,0.015136590811701822,63.68180719200063,-0.4722623613886682,-3821.8800792899992,-0.7805653962937031,-15192.035647866
1783657380,2026-07-10T04:23:00+00:00,4.26075002388e-06,4.26075002388e-06,4.26075002388e-06,4.26075002388e-06,4260.75002388,4260.75002388,4260.75002388,0,0.118985947,0,9.40226953194,0,1,0,-0.002359057294952449,-10.075121214000319,0.009287036400041249,39.20563639100055,0.009869002009923467,41.638420890000816,-0.5256682213636048,-4721.886636326,-0.6774858910105492,-8950.299989498999
1783657560,2026-07-10T04:26:00+00:00,4.19648147436e-06,4.19648147436e-06,4.139187232218e-06,4.139187232218e-06,4196.48147436,4196.48147436,4139.187232218001,0,0.573185725,0,45.25968566486,0,2,0,-0.02853084339158196,-121.56279166199965,-0.030822594792300317,-131.63791287599997,-0.0222185721725785,-94.05663437399926,-0.41905280686765534,-2985.7068737339996,-0.3631347262107476,-2360.1265199519994
1783657620,2026-07-10T04:27:00+00:00,4.10249704008e-06,4.10249704008e-06,4.10249704008e-06,4.10249704008e-06,4102.49704008,4102.49704008,4102.49704008,0,0.260111431,0,20.53579747745,0,1,0,-0.00886410545829297,-36.690192138000384,-0.03941348551985624,-168.32810501400036,-0.03013952375650697,-127.48978850999993,-0.4239367463809861,-3019.1115928379995,-0.4738002600307867,-3693.9664099399997
1783657680,2026-07-10T04:28:00+00:00,4.073490866768e-06,4.073490866768e-06,4.073490866768e-06,4.073490866768e-06,4073.490866768,4073.490866768,4073.490866768,0,0.024816047,0,1.95897875018,0,1,0,-0.0070703703204705315,-29.0061733120001,-0.043949810728739824,-187.25915711200014,-0.035070937820711356,-148.0535207209996,-0.3525907695716567,-2218.4967591619998,-0.4889618951459632,-3897.5211342480006
1783657740,2026-07-10T04:29:00+00:00,3.961463202108e-06,3.961463202108e-06,3.961463202108e-06,3.961463202108e-06,3961.463202108,3961.463202108,3961.463202108,0,1.091369594,0,86.14180205442,0,1,0,-0.027501636391021322,-112.02766466000003,-0.07024275540564517,-299.28682177200017,-0.05830444327558526,-245.2713139680004,-0.3481043528852815,-2115.373205132,-0.5016371188233673,-3987.489963815999
1783657800,2026-07-10T04:30:00+00:00,3.850486529472e-06,3.850486529472e-06,3.850486529472e-06,3.850486529472e-06,3850.4865294720003,3850.4865294720003,3850.4865294720003,0,0.02493022,0,1.9664957536,0,1,0,-0.028014061212772723,-110.97667263599988,-0.09628903176873027,-410.26349440800004,-0.09468072711299336,-402.6942486119997,-0.26838805343462857,-1412.5310409059994,-0.5713247976030348,-5131.807076367
1783657860,2026-07-10T04:31:00+00:00,3.847259130608e-06,3.847259130608e-06,3.845427670953e-06,3.845427670953e-06,3847.2591306079994,3847.2591306079994,3845.4276709529995,0,0.013844783,0,1.09202106629,0,2,0,-0.0013138231961804525,-5.058858519000751,-0.07097034871447183,-293.75956126500114,-0.09960545320607772,-425.3974741410011,-0.3056163112644864,-1692.4726762680002,-0.6380813084107892,-6779.687196885
1783657980,2026-07-10T04:33:00+00:00,3.84292755996e-06,3.84292755996e-06,3.84292755996e-06,3.84292755996e-06,3842.92755996,3842.92755996,3842.92755996,0,0.045301805,0,3.5752184506,0,1,0,-0.0006501516104138183,-2.5001109929994527,-0.05660091414196167,-230.5633068080001,-0.09806312540708861,-417.82246392000025,-0.352667933094417,-2093.6353826580003,-0.6536502412757326,-7252.583446356
1783658340,2026-07-10T04:39:00+00:00,3.812577370866e-06,3.812577370866e-06,3.812577370866e-06,3.812577370866e-06,3812.577370866,3812.577370866,3812.577370866,0,0.317291101,0,25.07234280102,0,1,0,-0.007897674005157618,-30.350189094000143,-0.007897674005157618,-30.350189094000143,-0.03758354518168283,-148.88583124200022,-0.11594995833243571,-500.0488280700001,-0.6434994818098732,-6881.873762674
1783658580,2026-07-10T04:43:00+00:00,3.6889647477e-06,3.6889647477e-06,3.6889647477e-06,3.6889647477e-06,3688.9647477000003,3688.9647477000003,3688.9647477000003,0,0.955919115,0,75.517610085,0,1,0,-0.03242232514691823,-123.6126231659996,-0.04006393819757614,-153.96281225999974,-0.04006393819757614,-153.96281225999974,-0.12565366958159985,-530.1468552899992,-0.5462553511266903,-4441.080988067999
1783658700,2026-07-10T04:45:00+00:00,3.537325559085e-06,3.537325559085e-06,3.476276826351e-06,3.476276826351e-06,3537.325559085,3537.325559085,3476.2768263509997,0,0.660914697,0,52.20565191603,0,2,0,-0.05765517859220726,-212.6879213490006,-0.08820818879240522,-336.3005445150002,-0.09540922327789503,-366.6507336090003,-0.16772109384457512,-700.5403447210001,-0.6521606091041391,-6517.636793949
1783658760,2026-07-10T04:46:00+00:00,3.473457799635e-06,3.473457799635e-06,3.473457799635e-06,3.473457799635e-06,3473.457799635,3473.457799635,3473.457799635,0,0.02239498,0,1.7689794702,0,1,0,-0.0008109327469639771,-2.8190267159998257,-0.08894759063052704,-339.119571231,-0.09614278556134048,-369.46976032500015,-0.17948081681593986,-759.786066957,-0.6216927555913712,-5708.121065091
1783658880,2026-07-10T04:48:00+00:00,3.519720390318e-06,3.534330066029e-06,3.509285634249e-06,3.513633806106e-06,3519.7203903179998,3534.330066029,3513.633806106,0.531915059,0.309855485,42.05112439549,24.48168186985,3,1,3,0.011566573941166558,40.176006471000164,-0.0475284947364476,-175.33094159400025,-0.08568825425827886,-329.293753854,-0.16768995334526604,-707.9105813829997,-0.5323730939617959,-4000.1207720340003
1783659120,2026-07-10T04:52:00+00:00,3.512055758682e-06,3.512055758682e-06,3.512055758682e-06,3.512055758682e-06,3512.055758682,3512.055758682,3512.055758682,0.004767872,0,0.37651885184,0,1,0,1,-0.0004491211979056331,-1.578047424000033,0.01111225794971693,38.59795904700013,-0.07882374125190239,-300.5216121839999,-0.17766341646733463,-758.7693864120006,-0.5873933307118261,-4999.817703618
1783659660,2026-07-10T05:01:00+00:00,3.578757605549e-06,3.696809595563e-06,3.578757605549e-06,3.696809595563e-06,3578.757605549,3696.809595563,3696.809595563,1.248183587,0,98.46920317843,0,2,0,2,0.052605610381975865,184.7538368810001,0.052605610381975865,184.7538368810001,0.052132862889318954,183.17578945700006,-0.03864799655773221,-148.61807538999938,-0.3324528496764819,-1841.0907516579996
1783659840,2026-07-10T05:04:00+00:00,3.7762001536e-06,3.830895077282e-06,3.7762001536e-06,3.830895077282e-06,3776.2001536,3830.895077282,3830.895077282,0.452012785,0,35.65916224442,0,3,0,3,0.03627059448231584,134.08548171899974,0.09078424162595122,318.83931859999984,0.09078424162595122,318.83931859999984,-0.0031310719471706605,-12.032482678000179,-0.35444243427385613,-2103.3473213380003
1783659900,2026-07-10T05:05:00+00:00,3.842682407762e-06,3.842682407762e-06,3.842682407762e-06,3.842682407762e-06,3842.682407762,3842.682407762,3842.682407762,0.071705092,0,5.66326816616,0,1,0,1,0.003076912899520945,11.787330480000037,0.0941404897296041,330.6266490799999,0.0941404897296041,330.6266490799999,-6.37930833133904e-05,-0.24515219800014165,-0.2872804631492526,-1548.8947962830002
1783659960,2026-07-10T05:06:00+00:00,3.9178341309e-06,3.9341538324e-06,3.906380693931e-06,3.906380693931e-06,3917.8341309,3934.1538324000003,3906.3806939309998,0.938271602,0.526359904,74.12098742220999,41.582432416,2,1,1,0.0165765159359339,63.69828616899986,0.05668971932434186,209.57109836799964,0.11227752699375748,394.32493524899974,0.01651166538555837,63.453133970999716,-0.09927715257780623,-430.5590263290005
1783660140,2026-07-10T05:09:00+00:00,3.936415124823e-06,4.01829391107e-06,3.936415124823e-06,4.01829391107e-06,3936.4151248229996,4018.2939110700004,4018.2939110700004,0.608065683,0,48.00611933691,0,3,0,3,0.028648825065327177,111.91321713900061,0.04891776726001029,187.3988337880005,0.14414297128869635,506.23815238800034,0.05395734176465328,205.71654020400047,-0.06824896809712289,-294.33228786599966
1783660320,2026-07-10T05:12:00+00:00,4.045837977471e-06,4.045837977471e-06,4.009680267725e-06,4.009680267725e-06,4045.8379774709997,4045.8379774709997,4009.680267725,0,0.363117491,0,28.689912963909997,0,2,0,-0.002143607096850464,-8.613643345000582,0.026443806143750193,103.29957379400003,0.08463261741624839,312.87067216199966,0.05169807132706894,197.10289685899988,-0.04963872847463435,-209.4313352649997
1783660680,2026-07-10T05:18:00+00:00,3.979843872498e-06,3.979843872498e-06,3.979843872498e-06,3.979843872498e-06,3979.8438724979997,3979.8438724979997,3979.8438724979997,0,0.005632603,0,0.44508828906,0,1,0,-0.007441090868805955,-29.83639522700014,-0.007441090868805955,-29.83639522700014,0.01880594451051154,73.46317856699989,0.1326860145703912,466.2100663919996,-0.057254050367752995,-241.7005149910001
1783660800,2026-07-10T05:20:00+00:00,3.840560147689e-06,3.840560147689e-06,3.840560147689e-06,3.840560147689e-06,3840.560147689,3840.560147689,3840.560147689,0,1.379026349,0,108.90171078053,0,1,0,-0.03499728363001753,-139.28372480899952,-0.04217795653117118,-169.12012003599966,-0.04423115066107075,-177.73376338100024,0.09304508085471697,326.92634158300007,-0.09701459964297121,-412.6206303949998
1783660920,2026-07-10T05:22:00+00:00,3.688102925518e-06,3.688102925518e-06,3.688102925518e-06,3.688102925518e-06,3688.1029255179997,3688.1029255179997,3688.1029255179997,0,0.224131406,0,17.70189844588,0,1,0,-0.039696610991169834,-152.45722217100047,-0.08020024558952066,-321.57734220700013,-0.08020024558952066,-321.57734220700013,0.050126529569128,176.04716683599963,-0.13644253739710877,-582.722219576001
1783661040,2026-07-10T05:24:00+00:00,3.661182303935e-06,3.661182303935e-06,3.661182303935e-06,3.661182303935e-06,3661.1823039349997,3661.1823039349997,3661.1823039349997,0,0.05479905,0,4.3274809785,0,1,0,-0.007299314071940843,-26.920621582999956,-0.08006886168702587,-318.66156856299995,-0.08691415288025683,-348.4979637900001,0.042461326214525696,149.12654525299968,-0.14071882100208521,-599.5677199450006
1783661100,2026-07-10T05:25:00+00:00,3.556559844116e-06,3.556559844116e-06,3.556559844116e-06,3.556559844116e-06,3556.559844116,3556.559844116,3556.559844116,0,1.092670636,0,86.38654048216,0,1,0,-0.028576140474226852,-104.62245981899969,-0.07394762551600531,-284.0003035730001,-0.11300662231257907,-453.1204236089998,0.012671804917670615,44.50408543399999,-0.1652737606799889,-704.1901797640003
1783661160,2026-07-10T05:26:00+00:00,3.457677542532e-06,3.457677542532e-06,3.457677542532e-06,3.457677542532e-06,3457.6775425319997,3457.6775425319997,3457.6775425319997,0.009876542,0,0.78103694136,0,1,0,1,-0.027802794250064933,-98.88230158400029,-0.09969446914856783,-382.8826051570004,-0.13766751669359245,-552.0027251930001,-0.015483300917297327,-54.3782161500003,-0.1646481909253501,-681.5096896860009
1783661280,2026-07-10T05:28:00+00:00,3.45571834344e-06,3.45571834344e-06,3.45571834344e-06,3.45571834344e-06,3455.71834344,3455.71834344,3455.71834344,0,0.031126338,0,2.46147080904,0,1,0,-0.000566622846665199,-1.9591990919998352,-0.06300924534131891,-232.38458207799977,-0.13169499755502356,-524.1255290579998,-0.016041150571920904,-56.337415242000134,-0.15165678371046765,-617.7725233280003
