wallet,token_account,rank,addr_type,exchange,current_balance,current_supply_pct,current_usd_value,start_holding_ts,start_holding_utc,start_minutes_before_migration,holder_timing_class,is_on_curve,is_new,is_suspicious,transfer_in,buy_volume_cur,buy_amount_cur,sell_volume_cur,sell_amount_cur,buy_tx_count_cur,sell_tx_count_cur,history_bought_cost,history_sold_income,profit,profit_change,realized_profit,unrealized_profit,avg_cost,avg_sold,native_funder,native_funding_amount,native_funding_ts,native_funding_utc,native_funding_tx,token_transfer_type,tags,maker_token_tags,gmgn_name,gmgn_twitter_username,wallet_created_ts,wallet_created_utc
58osDYARtvC5xy6GakQaBm16kDA4XwFyH4UfvtrjMvxj,5txU6v4at3Yh8PUTpRazuBkC4uMDsUfA1LNDXq2PVuSq,TOP1,2,pump_amm,175402941.185278,18.10803772504183,23880.756128434405,1787265471,2026-08-20T22:37:51+00:00,0.0,final-ten-minutes,False,False,False,False,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,,,,,top_holder,,,0,
H7JuzjJT3H1hkRBhPbWgc7o83fKdFbEtmcLJpJdFFBwm,5FuPZcp3eUGdKZqmCPcqejFsFoYegKET4kTnNzUJ4qUg,TOP2,0,,29697513.977223,3.0658762037032874,4043.2565390206773,1787655806,2026-08-25T11:03:26+00:00,-6505.583,post-migration,True,True,False,False,4207.11042523688,29697513.977223,0,0,26,0,4207.11042523688,0,-183.41161042230306,-0.04339389891455622,0,-183.41161042230306,0.00014166540769923005,,Ck18dzsQNDqAQk5CjEPNvd825sRvjD4cmWf7UqGQ1nMH,2.613622254,1787659724,2026-08-25T12:08:44+00:00,2vjp4UeUp4tZ6Qy21uRacEcEmrfQj2sa7LH54BunuXFoDREnaqcib4uK3j4R8AyuwaYARon66vcnUNSqTEtVMu8d,buy,"fomo,fresh_wallet",top_holder,,,1787659724,2026-08-25T12:08:44+00:00
5qWge4zUyQenk53EhAAQ5yP4LWxuvdqJpRBZZbGd4tv9,BvoYwBPTtafZMXSDnVPCo2XYQf4BMY2hqw2f9tugxReh,TOP3,0,,23692762.188504,2.4459648659294233,3225.7217125851985,1787753495,2026-08-26T14:11:35+00:00,-8133.733,post-migration,True,False,False,False,37734.45665904106,151098598.313598,60704.45430804665,127404693.055763,118,81,37734.45665904106,60704.45430804665,25824.915785421814,0.6777184512672696,26227.191375083312,-402.27558966149945,0.00024973399541883886,0.0004764695306905003,Fw5W9wUBcS1XT8pQWk4FWnmxS3skLgXcvCoWR5m1tHe6,0.5,1761188088,2025-10-23T02:54:48+00:00,5TcmTgaJ958eMbkqr9i4AcwEQ25YSoV5pqurXqJhzQ6u7EnFFi6novQBAt7Cw3wfRoxVK1qvRLbs9k3zHLrwBdMZ,buy,"fomo,kol","bundler,top_holder",Mystayor 兽 💹🧲,mystayor,1761188112,2025-10-23T02:55:12+00:00
EEU3kw4D5WLJsUVWCDyVc9dreYRTBoyWtwjUFL8A1Csi,F5vBsAaSmsCW9iZodQ3NZ1K1hHQpH7MipdApk2JVmNp,TOP4,0,,22461409.09151,2.3188439169730333,3058.075475762722,1787268865,2026-08-20T23:34:25+00:00,-56.567,post-migration,True,False,False,False,53676.78892612901,43702353.831008,773.81918674775,6061583.912266,48,2,53676.78892612901,773.81918674775,-46609.02637420119,-0.8666027173921207,-22151.54052329696,-24457.485850904224,0.001228235649129816,0.00012765956851341738,,,0,,,buy,"fomo,fresh_wallet","bundler,top_holder",,,0,
215nhcAHjQQGgwpQSJQ7zR26etbjjtVdW74NLzwEgQjP,AYM3zQKW1PPZaR76eFsYtDv58Ga2zCHTmy3XJ5dNWy6G,TOP5,0,,21580061.049437,2.2278563686063744,2938.081720157528,1787716278,2026-08-26T03:51:18+00:00,-7513.45,post-migration,True,False,False,False,22980.24121926488,39278951.112666,5615.60021640743,17698890.063229,35,2,22980.24121926488,5615.60021640743,-14787.233285548622,-0.6335327104713934,-14729.96953583926,-57.2637497093624,0.0005850523134731723,0.00031728544537797506,DoAsxPQgiyAxyaJNvpAAUb2ups6rbJRdYrCPyWxwRxBb,75,1746586150,2025-05-07T02:49:10+00:00,2S2wQH5wuwhkyVDfYin37RTiQ4WaoEyPQ9YiARC5n6DAJkw1kBir8XpegnxhmSQ8Fd7BDZG6J3He85yNBkwT3b4Z,buy,"axiom,gmgn,kol,padre,photon","bundler,top_holder",OGAntD,0GAntD,1710871711,2024-03-19T18:08:31+00:00
6451zSoUiy4GZeq2vEUHb73LcDJ8eeCHXEaGSqL8K6Fj,4azQ1BuMHxNZFj3tS4DCwKkiQoggzdZtiWrhBFPk7RKK,TOP6,0,,20479862.207309,2.114275364755036,2788.2918702034617,1787777778,2026-08-26T20:56:18+00:00,-8538.45,post-migration,True,False,False,False,2327.45440710489,20479862.207309,0,0,8,0,2327.45440710489,0,458.32287198895165,0.19670771256620637,0,458.32287198895165,0.00011364599935024228,,CeZbzsqje88U7GCCrAiGUr5BrZrBJ3AkQMyG9aggDiqQ,1,1785980090,2026-08-06T01:34:50+00:00,3FkRRMBvk9bzyvh2AxpMKAMS6LftkGwfVkxHCG46EM5vVg5oDxxZ9Q6RoBUX7Sqa2tm7ha84DJvf5LpjdYT24tV3,buy,fomo,top_holder,,,1785980090,2026-08-06T01:34:50+00:00
Cfw9jAG3e7swr4TJot1pUo4FWaAaY4izyeHcL1rtZLin,H4Ew5pYfRg4ZATugYjSaoEVKr7nDQbTAg8ddodNby9fJ,TOP7,0,,20002785.587352,2.0650235028789483,2723.3388520910885,1787779407,2026-08-26T21:23:27+00:00,-8565.6,post-migration,True,False,False,False,2496.0013735341,20002785.587352,0,0,3,0,2496.0013735341,0,226.27011735704855,0.09061429275439963,0,226.27011735704855,0.00012478268902269048,,5tzFkiKscXHK5ZXCGbXZxdw7gTjjD1mBwuoFbhUvuAi9,3.061953,1781646745,2026-06-16T21:52:25+00:00,3eQY3Ma3KkANJPEGFbwygTYAeXxqaxg3o9RK2wsEhR5tDBnANyEPTDA1N2WKiJgGC7SCiadqwh9PhMx8pCmnfJvg,buy,,top_holder,,,1781646745,2026-06-16T21:52:25+00:00
ArhaoyHT6D7PsumcAN7uPNg5cocAyEjhufs5uHnJvyuS,4VgtwTWAXRpPDrSRi4XXoEQwTtjd4f6YYLJE8VMf75JF,TOP8,0,,19551338.013554,2.0184175016228023,2661.8751768425896,1787265393,2026-08-20T22:36:33+00:00,1.3,final-ten-minutes,True,False,False,False,4380.57262157655,30057117.093541,8109.40024566863,7709545.96215,49,23,4380.57262157655,8109.40024566863,6886.688939848636,1.5612583019814135,7813.173615594882,-926.4846757462456,0.0001457416094811666,0.0010518648290679781,C7yjbE4mXGETVbU4juNt4whVD8joyvbLPnkQqrD13CpX,0.05,1786255991,2026-08-09T06:13:11+00:00,5M5uRLiC86YgU5jZZq46gvr49MMUfKkNoicWmVN8K53jQJDPoqwrdhzE7JPbRKZFULAcPKZp7nBeWrhNnYy9eGLJ,buy,fomo,"bundler,top_holder",,,1786255991,2026-08-09T06:13:11+00:00
EY5onbNPokohQMZFnm2qoFAg1wme394Tvzbg2uZyEykq,AEHoK39dPAJkDaS68HdRJ3hfxH1fw6V13eUyaWqXDRB3,TOP9,0,,18743015.359988,1.9349688604206126,2551.823680371339,1787280639,2026-08-21T02:50:39+00:00,-252.8,post-migration,True,False,False,False,8939.0816157104,18763070.862886,56.55153189656,20055.502898,60,1,8939.0816157104,56.55153189656,-6380.720227490424,-0.7098289555664095,5.73774552427,-6386.457973014694,0.00047641890184363215,0.0028197513761771343,GcmXqJWgUwY29AAdZ8kVBSNcX23QsXP8CwAtFvXxv3oR,0.134363,1787245173,2026-08-20T16:59:33+00:00,3aP23PVYKnNrnkTKK7rC9FPF7GPG36P41xo1UGn3pRARc3WzAk8C34TjToYKHEWAswzMKD3bYbT9ErdyQsJ4xtZp,buy,"fomo,fresh_wallet",top_holder,,,1787245173,2026-08-20T16:59:33+00:00
DMXdayb4p3i6feB5BkAhsLQUHyZUuxKDQP7LVfnaVzEH,HNMx8JWGMJVJGM6VaTrfwbEmLLXAaFwvvEVQqWiSpfjW,TOP10,0,,17771683.004977,1.8346916198610386,2419.5787423279485,1787716836,2026-08-26T04:00:36+00:00,-7522.75,post-migration,True,False,False,False,2742.78956561077,17771683.004977,0,0,4,0,2742.78956561077,0,-324.5386340497266,-0.11826703800772849,0,-324.5386340497266,0.00015433482382296856,,EMXJqHznGSnSzeMyigBGQNEFw4EeaNDbj1UwaFTpp3sg,44.80039,1775169528,2026-04-02T22:38:48+00:00,533sMqWGHAvfpYr7czuNSz8iZmKCnBCrwwoQnFrokp7qRqqtw8KkuC7sCkxo5vGYZfUAbYgMJ5XKdpg1cUxVvevo,buy,,top_holder,,,1775169528,2026-04-02T22:38:48+00:00
BGesmTcpHBG9QRHAeF4Sbph3pba3SSNHvV4ofKqVdbnM,GSwsyToD4MT1DprFPrkVWvjGnEiMJE1R9CiKVjqGp4zP,TOP11,0,,15704091.881042,1.6212401359852426,2138.0803873382683,1787447362,2026-08-23T01:09:22+00:00,-3031.517,post-migration,True,False,False,False,11706.1334339684,37594311.988795,7193.45765535679,21890220.107753,120,24,11706.1334339684,7193.45765535679,-2383.8560861313917,-0.2034806562986871,-867.5740212258811,-1516.2820649055107,0.0003113804406756378,0.0003286151358893389,Eeu32T14Y8NwoTcRvKngpgJEfVSnDcRb5n5B2ngaw2qb,2,1760753345,2025-10-18T02:09:05+00:00,67i6DHzBdsTibH2PKY6G1kA4xqTAdQ8BpX9N4wFgrh8YrH7iESA4wtQCTq1DuWG128S67Ucf9gKLJaPnenNA7Uyh,buy,axiom,"bundler,top_holder",,,1760753345,2025-10-18T02:09:05+00:00
9R5rQMjsM7ZJFG1PcZYdQTKAtTEVy8x8fZJQPe4YL3Ju,Aoah1AvD5HBT7U5xkJ4vVunqcc2fjz8BRPnuwTUeAEEA,TOP12,0,,14619310.754095,1.5092508076568165,1990.3896281623108,1787305218,2026-08-21T09:40:18+00:00,-662.45,post-migration,True,False,False,False,4844.39769418872,17124803.953993,2056.53183124808,2505493.199898,28,6,4844.39769418872,2056.53183124808,-871.2207514902484,-0.1771442780892473,1318.7362614659296,-2189.957012956178,0.0002828877753697816,0.0008208091849268649,BmFdpraQhkiDQE6SnfG5omcA1VwzqfXrwtNYBwWTymy6,0.991515,1779907287,2026-05-27T18:41:27+00:00,541aLMWv74JndWtJ1y89KdMrtF47c3gbV1JpcFTJSHkD4VwoiSBtkSCzcoXC1xo629TS3iAyfNEmSGYvHokHvJ5T,buy,"gmgn,padre",bundler,,,1779907287,2026-05-27T18:41:27+00:00
ABnCGv5BPr7ekjT3RCEz6jUu82Yg7JhmvzKQ8YgoRdSa,3ej7PdCWvVkzSgX7NoXsyQ2hjRH2RVtyiEDk6QtyC1mf,TOP13,0,,13362816.739793,1.3795343909392872,1819.3205062330026,1787431376,2026-08-22T20:42:56+00:00,-2765.083,post-migration,True,False,False,False,10870.47736580877,22512798.205806,3948.81362990175,9149981.466013,31,2,10870.47736580877,3948.81362990175,-5169.447521825207,-0.4726316733885207,569.78533701952,-5739.232858844727,0.0004828576735079205,0.0004315652053033503,,,0,,,buy,"fomo,fresh_wallet",bundler,,,0,
7h9Tftpp4wPJi6ByMJyGcSQ5uQNBXNCt51kWKchyPT7k,Fb4kpTEMZJdihQRDADYDAwpXhgDNzDFG5PdHnZF1es23,TOP14,0,,12656583.651418,1.3066251493920842,1723.168297841585,1787713639,2026-08-26T03:07:19+00:00,-7469.467,post-migration,True,False,False,False,4184.23419548672,24954216.692999,4948.7144816225,12297633.041581,10,17,4184.23419548672,4948.7144816225,2477.683674110225,0.5907405947770775,1987.36205861128,490.321615498945,0.0001676764390949856,0.00040241194910352335,J6tYtiwnff4SdCLMFpCGFMVSUnC71P3WPk6e2ouD7hzk,0.25,1771478068,2026-02-19T05:14:28+00:00,2xjWKDezU6s5185EPzyZCozTMHnmy3DHXMogzr4jA32qVw8TccS4dPjSjQ4bcUmFDFf5DRfFj11WVfVeJWEAPZHF,buy,fomo,,,,1771478068,2026-02-19T05:14:28+00:00
DPuyiDchTZNs6UfbBvXTjAmWnWypNb9GHjRLgAmjEJrf,9jXkfLW1MtThKgs7fL5Cgi49xti1zSxRzK2aFJnHWvSe,TOP15,0,,12404117.954391,1.2805613996330942,1688.7956031720669,1787508497,2026-08-23T18:08:17+00:00,-4050.433,post-migration,True,True,False,False,4335.2714966241,14071855.259555,715.3819465912,1667737.305164,10,1,4335.2714966241,715.3819465912,-1940.1407060202232,-0.4465926738763576,-174.72400057295,-1765.4167054472732,0.00030808101822113227,0.000428953615402188,DwdrYTtTWHfnfJBiN2RH6EgPbquDQLjZTfTwpykPEq1g,10.64801,1787443000,2026-08-22T23:56:40+00:00,5H897MJT7mqUW8PBXS8ddp8rg3SLnjtYjmziz7QxAfnZq9jae228MhGvUk7CgyKWzbQTP14zoE5kLfhsfZNjdxuc,buy,"fomo,fresh_wallet",,,,1787443000,2026-08-22T23:56:40+00:00
7PSfe7RfpnddugK9MKiYqsxpMi37uqCZ4DTZtj5E4jnQ,BoVjZiK3BX9Z2Cap6aBh7SWmvE9cpwga2MJVJETEnZa7,TOP16,0,,11548261.308717,1.1922055013661308,1572.272449693976,1787270896,2026-08-21T00:08:16+00:00,-90.417,post-migration,True,False,False,False,5508.21684248648,13819160.349056,1486.75141542156,2270899.040339,34,13,5508.21684248648,1486.75141542156,-2451.9804422122343,-0.4449244285568658,29.646506733691933,-2481.6269489459264,0.00039859272946802095,0.0006546972758417379,9obNtb5GyUegcs3a1CbBkLuc5hEWynWfJC6gjz5uWQkE,0.48564918,1758587973,2025-09-23T00:39:33+00:00,5rmpscczUeXrj9HFUVtRt6ttVNJzKvt8BAAjvosBfpRUH2KKgL2ZrgPG2tPzwsjjs4HKcE55joNjKmpVQdR1Hihp,buy,,bundler,,,1758587973,2025-09-23T00:39:33+00:00
r3fKbx3ziquB5Bb4ihjjygjXduCfkVwHRQXTwyazvX3,F2W7htHxaqXCR9YwFY9r2J1Zhem2TPunicumzVs5KRAR,TOP17,0,,9873030.202116,1.0192600087107284,1344.193118497085,1787454732,2026-08-23T03:12:12+00:00,-3154.35,post-migration,True,False,False,False,2749.74835957401,9873030.202116,0,0,27,0,2749.74835957401,0,-1411.0454368560186,-0.5121318566461418,0,-1411.0454368560186,0.0002785110855818795,,HbgWcJhb9S6HpdsEYvLuRe3CfRKANxcLCR2akAQ4GVnn,1.9,1786764068,2026-08-15T03:21:08+00:00,5YMnHZ6Ery4rorz9yAe11fcajH3N31TrMBkc4gxZNsG5NSp45hTQ8KaFkAEF5wDw91yQytfA7mos9qVhyXdJF9je,buy,fomo,,,,1786764068,2026-08-15T03:21:08+00:00
HyD8sgzkAa8xjSDuY1jchf7KkzmuZD7kdQiyeJCAWPiD,Ez7zn1Phue4T9jnAq52bBndR6iny3TbMqsG5mLxXwCJ8,TOP18,0,,9614144.206914,0.9925334479362946,1308.946313200043,1787508603,2026-08-23T18:10:03+00:00,-4052.2,post-migration,True,False,False,False,4311.93931713495,12379562.73321,2669.39929042757,2765418.526296,60,6,4311.93931713495,2669.39929042757,-383.68698925443056,-0.08796059659905572,220.10435148568666,-603.7913407401172,0.0003483111164797072,0.0009652785880490076,2AQdpHJ2JpcEgPiATUXjQxA8QmafFegfQwSLWSprPicm,0.349197731,1783662727,2026-07-10T05:52:07+00:00,3nrzW8TseVpFadT8HZ5n8heQfLhXfuHhCmJALfcBQAYKhZcBMNidZhaq5eHaTXjWEtzHkqYhDKXMnsec1gFzU9om,buy,fomo,bundler,,,1783662727,2026-07-10T05:52:07+00:00
9rW4XAyVThBpKxRoiUNv5m4DXp1pr3bbsQ1NEmYevGXm,GKbkPQrLCREK8xTuD2n3xTKt4eu9m5SkZNP1Ec7D284D,TOP19,0,,9479071.348243,0.9785889587280999,1290.556416339161,1787371389,2026-08-22T04:03:09+00:00,-1765.3,post-migration,True,False,False,False,4759.84828316612,9480901.5246,0,0,8,0,4759.84828316612,0,-3470.644930239837,-0.7288023989181847,0,-3470.644930239837,0.0005020459574245962,,EZcv4WSEmX7WopTJc2bfrdaYovpKcxk81s9zXiQ3Zm9i,10,1751524942,2025-07-03T06:42:22+00:00,,buy,,,,,1751524942,2025-07-03T06:42:22+00:00
9KFgKjqHqw4J5zNycRZCWhFCtp4nF6pahsk815qqCJsR,HNPzPMTdSvvXq2CYzHCqZwivS9xaBB8bAgZ5usYxN5De,TOP20,2,meteora_dlmm,9397113.242999,0.9701278665046597,1279.397985865563,1787267195,2026-08-20T23:06:35+00:00,-28.733,post-migration,False,False,False,False,0,0,0,0,0,0,0,0,-522.8576961454312,-0.08928060608317817,-501.957974780656,-20.899721364775132,,,,,0,,,,,,,,0,
A2HSat7V5MU8Daf3ExpSWGyYwDo699ujAFZ7bHA6ySKP,Fzx54NsHey525G3XVDk71DWbvZ98yTKiquCAGbmjRzCh,TOP21,0,,8710689.449424,0.8992636730913186,1185.9427729463898,1787716699,2026-08-26T03:58:19+00:00,-7520.467,post-migration,True,False,False,False,1507.96884729412,8710689.449424,0,0,4,0,1507.96884729412,0,-322.7771037596101,-0.213941042829191,0,-322.7771037596101,0.0001731170484322381,,4URXzQhAie4PrHxaQ7KToDJgw3x783V9tzLZQCqgU94J,0.684687763,1779940086,2026-05-28T03:48:06+00:00,4xZiUkg31YgjvF421iamvHbXarovtUE9uMjdToik5Hnk3DEF3T9CUP6KzvciK3WnFsHAr83mmb93bZv9sjK2jLm8,buy,,,,,1779940086,2026-05-28T03:48:06+00:00
3kyAyHfVm5j2JvbSbodsL4isCjLX6EHzjNdzVEbHv8kc,mi4r43T3wbwjyxM5qjcemLUsBwefAuAhi8m6KvyGwaK,TOP22,0,,8475383.05021,0.8749713942668145,1153.90628201233,1783652547,2026-07-10T03:02:27+00:00,60215.4,launch-window,True,False,False,False,109.15950582725,8475383.05021,0,0,4,0,109.15950582725,0,1042.16511186233,9.32659923341898,0,1042.16511186233,1.287959555108784e-05,,9obNtb5GyUegcs3a1CbBkLuc5hEWynWfJC6gjz5uWQkE,1.582105931,1783451792,2026-07-07T19:16:32+00:00,32DE8NyAacbRVmPQ1jxrGmQfBFzGP9qbhTQnShwUzQ3Q1cED8mxVj4MMjRVJh3J2PgxsshqNRacdQEqUpYdEGn4T,buy,padre,bundler,,,1783451792,2026-07-07T19:16:32+00:00
7Xs4bJQAytDvWrWssG3vgqJ7nJyJUB5473g8KM73Kvb7,F4RW7UHppRgAbkn4CAfAQvj8KJaLxAh4kBqb1H1WEKLU,TOP23,0,,8010064.80085,0.826933428901907,1090.5541423048298,1787623348,2026-08-25T02:02:28+00:00,-5964.617,post-migration,True,False,False,False,3183.79883216012,15073447.685242,1306.57133069203,7063382.875967,39,8,3183.79883216012,1306.57133069203,-788.0503165036621,-0.2474118755587946,-278.6172598055593,-509.43305669810275,0.00021121901894264645,0.000184978126435367,8Czzjeh2igeE7gSsbuuXVZUmZZ42yZTCNUZoZcCGRKdr,4.16215766,1767976840,2026-01-09T16:40:40+00:00,4f4pbPnpTGmMUpT5YXAfFfEtHkpXojroMxiLPxSatP1cDRXyedBJ7posaAFqFVh2EYP4SsZZHWbEXkUbdvYFH5GC,buy,,,,,1777096814,2026-04-25T06:00:14+00:00
3ypenuWt1ZbX9BCpiGbSMfWNeQ3XdxLpJYhPRRukuoS5,CndxAvCc2tmfb6ccco4oGmKQzjCzraHtQwnJyxUf1ad2,TOP24,0,,7832083.369058,0.8085591960671099,1066.322329888841,1787717349,2026-08-26T04:09:09+00:00,-7531.3,post-migration,True,False,False,False,3654.6437420072,15960590.571465,2512.1585219591,8122386.299954,28,20,3654.6437420072,2512.1585219591,-76.36077343123367,-0.020883538007242648,412.8197539345553,-489.180527365789,0.00022897923016339524,0.0003092882349086656,FcgzPywR6o2FkGVEYqzQC7fitr3HiRyFpgDTw7WmhHJp,1,1770175858,2026-02-04T03:30:58+00:00,4oqrSooYtDUgsMG9ZcsaYS1gmqHMppp8KJvrosTHkHzmkbXHKMgpHPPqE8WMz6pr386eWx8xTabVAf7RFLHo2qa8,buy,,,,,1784301079,2026-07-17T15:11:19+00:00
CwzXK1Xx9zhPqpYihnrJ3GARMBKUAZKUw5DWform55fY,3ua3bMdbN81mZoDPXbUBfx4ypQyYh2QLyhjzZD51dbdW,TOP25,0,,7268317.252654,0.7503577882973251,989.5667119479917,1787780839,2026-08-26T21:47:19+00:00,-8589.467,post-migration,True,False,False,False,2832.53049994985,11799286.497279,1807.33004333946,4530969.244625,37,4,2832.53049994985,1807.33004333946,-37.45621214328811,-0.013215083856419303,-69.53694305691,32.08073091362189,0.00024005947313874036,0.00039888375880799896,BRePhYWBvLG2gP7v4Yte743q96qJvwt4SMYFGsRyc3eE,3.563655574,1768014826,2026-01-10T03:13:46+00:00,fwBQ1epb8TEwaZ5tacCfhJ175zwo2aaWmdLb9iRfXyzrhqxJposMnY4pYPh2awBTgm8xx4dUHLgoHfkDS7G5cod,buy,"axiom,gmgn",,,,1768014826,2026-01-10T03:13:46+00:00
E51uP25VmfP1sXvo4y9nUanLgkS5FTcCMf4tWWdAALVN,EhKipwdb8h2N7VJ2gPWq92C5AbB5zJqpF73Gmbhox54R,TOP26,0,,6877682.252507,0.7100298823250318,936.382545760678,1787271087,2026-08-21T00:11:27+00:00,-93.6,post-migration,True,False,False,True,2677.33639162275,6562322.444901,85.05458865096,85708.990195,42,1,2677.33639162275,85.05458865096,-1758.3778353261803,-0.6384384704347176,-87.8046881659,-1670.5731471602803,0.00040798610767794126,0.0009923648436114911,5tzFkiKscXHK5ZXCGbXZxdw7gTjjD1mBwuoFbhUvuAi9,30.953014,1741478048,2025-03-08T23:54:08+00:00,,buy,,"bundler,transfer_in",,,1741478048,2025-03-08T23:54:08+00:00
42yu8iS4T3X9KgrNueExRXr5E8iP7oAbfhyK3mX4PsFq,A6anAoFWbrLov8b1DX3gdb35iURs3HcpvgDbpgTpgoLe,TOP27,0,,6710154.996094,0.6927349050652435,913.5740482051059,1787472534,2026-08-23T08:08:54+00:00,-3451.05,post-migration,True,False,False,False,1489.90135933693,7728571.498561,460.04988092032,902487.93,24,5,1489.90135933693,460.04988092032,-97.44240951975172,-0.06530144902099976,211.87218564490655,-309.3145951646583,0.00019277836267858012,0.0005097573780519369,Ge8dzF234QHZKFh7TYyZqdipn3BoHyZfoyz9fxEqdTRi,0.458,1741969662,2025-03-14T16:27:42+00:00,,buy,,,,,1741969662,2025-03-14T16:27:42+00:00
7ukB1MK1tyZAPiM8T6hPJLpcoD5TEaG9HihGxxbALLbw,6ULqK15WsWV4HNv6TtwQL27KpYbwrRUk7VRt3V5wax5R,TOP28,0,,6692869.978115,0.6909504551835784,911.2207279230014,1787708610,2026-08-26T01:43:30+00:00,-7385.65,post-migration,True,False,False,False,728.56136695251,6849967.611783,50.00767563038,157097.633668,7,2,728.56136695251,50.00767563038,232.31373379196134,0.31871183751590515,-8.74048098584,241.05421477780135,0.00010635982653396378,0.00031832227171583625,ASTyfSima4LLAdDgoFGkgqoKowG1LZFDr9fAQrg7iaJZ,1.55814,1737816214,2025-01-25T14:43:34+00:00,,buy,,,,,1737816214,2025-01-25T14:43:34+00:00
EEWspdJBADLCoQLmScpZ4mVHa1PSpzGadH6RtnX4vWfU,22dmCigLBdkpSvX92yZVjS9GXHXfrr7mx9fRnK5XY2D5,TOP29,0,,6452822.374334,0.6661687095885561,878.5387315643779,1787639946,2026-08-25T06:39:06+00:00,-6241.25,post-migration,True,True,False,False,1405.69408933496,6452822.374334,0,0,3,0,1405.69408933496,0,-532.4020180329821,-0.3773383242243969,0,-532.4020180329821,0.00021784174548583363,,GcmXqJWgUwY29AAdZ8kVBSNcX23QsXP8CwAtFvXxv3oR,0.08,1787639442,2026-08-25T06:30:42+00:00,4zsqu3yoV69TmPbDieEDX5DkXDWSFdd7veNNmJB3thgDMwvPjuCagMoCgCYAidXDszWvwphidCZfoknd9hcRgeds,buy,"fomo,fresh_wallet",,,,1787639442,2026-08-25T06:30:42+00:00
8564wfSk9SJG3PNB7ZcqxwNYLHX2mVBrKGG1nmMXqYDT,CxAZacf9NgGuPpyBMSY1cBzvAaRi8ZTHs7qUvqTANabh,TOP30,0,,6416733.564364,0.6624430164617896,873.6253129863586,1787713878,2026-08-26T03:11:18+00:00,-7473.45,post-migration,True,True,False,False,815.80628011537,6416733.564364,0,0,4,0,815.80628011537,0,49.16806735896864,0.0596368915668308,0,49.16806735896864,0.00012713731557221502,,DwdrYTtTWHfnfJBiN2RH6EgPbquDQLjZTfTwpykPEq1g,10.26185,1787692663,2026-08-25T21:17:43+00:00,5arbPgxwjBXLFDi8Fa6KrWdGoqrwxMUUgfKEpo8nMktV8HmW7L4HssBUFnVku9UddCgCx6zK8KuMaiaGj5aLvgx2,buy,"fresh_wallet,padre",,,,1787692663,2026-08-25T21:17:43+00:00
AtmRxYxrVu89v7HSmEp8xZt8eKhgZRJSTFwTcmW8b9Ag,GHVAP3rs4NCcaE8DizrxntbiFMX47MP6R9wUrp9vmv5j,TOP31,0,,6351811.644191,0.6557406854077564,864.7863246970833,1787284892,2026-08-21T04:01:32+00:00,-323.683,post-migration,True,False,False,False,3931.12204679334,6351811.644191,0,0,12,0,3931.12204679334,0,-3078.4684877393165,-0.780692254030938,0,-3078.4684877393165,0.0006188977675980863,,,,0,,,buy,fomo,,,,0,
2muaTEkX1rPoXtyp1cqV2KfRzk2SsfzQ5UKhNuSjsGxi,CmnaE2aS74FMzTrrGTDvYp1WcJ38kRptKCRSK1wkRtbd,TOP32,0,,6168640.758637,0.6368307099915658,839.847978634095,1787731966,2026-08-26T08:12:46+00:00,-7774.917,post-migration,True,False,False,False,983.78192073168,6168640.758637,0,0,2,0,983.78192073168,0,-144.372692656185,-0.1466873200975522,0,-144.372692656185,0.0001594811497742418,,5tzFkiKscXHK5ZXCGbXZxdw7gTjjD1mBwuoFbhUvuAi9,0.47668936,1765368220,2025-12-10T12:03:40+00:00,iVfWMBxRguuUecvFYgGPUtVtK2Jnaax2t5XQMZXpHQ3o6vGyTRYdaLgMpydp8hv46iewXGsRrEDCxvvHJuLb88o,buy,,,,,1765368220,2025-12-10T12:03:40+00:00
9kcGc4GQmXuJQHaNETWjLeEQK3shADptgxijt3E8fEvu,3AzkjSgNpWzXhbvHQtwPQaSGjqmuT39wnaGSZFrnnTUK,TOP33,0,,5789512.887403,0.5976907631438769,788.2304848038859,1787348551,2026-08-21T21:42:31+00:00,-1384.667,post-migration,True,False,False,False,1237.21776097192,5842275.909169,9.79427687536,52314.536081,10,1,1237.21776097192,9.79427687536,-439.6687906858038,-0.35520515610623105,-4.641319589923408,-435.0274710958804,0.00021176982741095854,0.00018721903335232215,5VCwKtCXgCJ6kit5FybXjvriW3xELsFDhYrPSqtJNmcD,0.72457719,1741469186,2025-03-08T21:26:26+00:00,,buy,,,,,1741469186,2025-03-08T21:26:26+00:00
4VgKy32TC1yPd4omCtnr1HsCc2yCmBxTn3rgT9Nznbsh,AHvov2uCMpe6WsEMT2igaJoXsE24wgZ81dVfZBDXcFEt,TOP34,0,,5717887.536193,0.5902963913447744,778.4788379198538,1787725525,2026-08-26T06:25:25+00:00,-7667.567,post-migration,True,False,False,False,1533.7946361283,8599644.660659,822.11737786593,2881757.124466,9,2,1533.7946361283,822.11737786593,35.92407303231387,0.022959489116420012,33.05339590868,2.870677123633868,0.00017835558289344057,0.0002852833678751714,E4vVunbGzXEiuPstBA4U1E4jXE18SPx1fta7TPRRgaQz,4.5,1737911706,2025-01-26T17:15:06+00:00,,buy,"padre,photon",,,,1737911706,2025-01-26T17:15:06+00:00
